merchant_category,transaction_id,customer_id,payment_method,location,is_fraud,transaction_amount,timestamp
Restaurant,TRANS32,C8096,Debit Card,Bangalore,0,148.26,2025-06-19 19:56:12
Restaurant,TRANS88,C8606,Debit Card,Bangalore,0,148.77,2025-04-02 16:01:00
Restaurant,TRANS88,C9182,Debit Card,Bangalore,0,151.12,2025-07-04 11:53:57
Restaurant,TRANS26,C5046,Debit Card,Bangalore,0,161.46,2025-07-01 09:09:56
Restaurant,TRANS86,C1400,Debit Card,Bangalore,0,153.89,2025-05-23 10:56:06
Restaurant,TRANS13,C5020,Debit Card,Bangalore,0,153.41,2025-02-25 09:38:57
Restaurant,TRANS64,C5050,Debit Card,Bangalore,0,159.12,2025-05-20 05:36:40
Restaurant,TRANS15,C6065,Debit Card,Bangalore,0,155.76,2025-07-06 05:48:07
Restaurant,TRANS26,C9100,Debit Card,Bangalore,0,156.9,2025-04-16 09:08:29
Restaurant,TRANS92,C5053,Debit Card,Bangalore,0,140.96,2025-04-27 02:37:11
Restaurant,TRANS96,C5000,Debit Card,Bangalore,0,140.91,2025-04-20 15:34:29
Restaurant,TRANS91,C7260,Debit Card,Bangalore,0,160.03,2025-06-06 06:36:20
Restaurant,TRANS51,C3490,Debit Card,Bangalore,0,140.76,2025-03-01 23:44:20
Restaurant,TRANS37,C3050,Debit Card,Bangalore,0,148.92,2025-04-07 16:03:31
Restaurant,TRANS54,C1250,Debit Card,Bangalore,0,156.8,2025-05-20 07:40:55
Restaurant,TRANS04,C4101,Debit Card,Bangalore,0,153.5,2025-08-20 15:09:18
Restaurant,TRANS46,C2630,Debit Card,Bangalore,0,140.63,2025-06-18 19:59:57
Restaurant,TRANS73,C3020,Debit Card,Bangalore,0,158.73,2025-03-07 09:41:00
Restaurant,TRANS31,C5008,Debit Card,Bangalore,0,139.03,2025-05-08 03:43:36
Restaurant,TRANS08,C4010,Debit Card,Bangalore,0,147.02,2025-07-14 10:19:39
Restaurant,TRANS69,C5054,Debit Card,Bangalore,0,161.02,2025-08-04 06:21:35
Restaurant,TRANS96,C6061,Debit Card,Bangalore,0,155.55,2025-08-04 04:44:09
Restaurant,TRANS17,C1076,Debit Card,Bangalore,0,143.33,2025-07-27 22:04:46
Restaurant,TRANS87,C8150,Debit Card,Bangalore,0,156.61,2025-08-16 10:26:51
Restaurant,TRANS93,C2303,Debit Card,Bangalore,0,149.49,2025-08-10 04:46:34
Restaurant,TRANS86,C5808,Debit Card,Bangalore,0,150.42,2025-06-24 08:38:21
Restaurant,TRANS61,C0440,Debit Card,Bangalore,0,146.1,2025-05-25 17:39:17
Restaurant,TRANS78,C2080,Debit Card,Bangalore,0,139.88,2025-03-28 04:03:38
Restaurant,TRANS25,C0033,Debit Card,Bangalore,0,149.2,2025-06-29 17:16:48
Restaurant,TRANS47,C9961,Debit Card,Bangalore,0,157.74,2025-05-06 21:54:47
Restaurant,TRANS40,C6907,Debit Card,Bangalore,0,139.53,2025-08-17 06:44:50
Restaurant,TRANS26,C5130,Debit Card,Bangalore,0,157.82,2025-04-26 03:00:37
Restaurant,TRANS72,C5000,Debit Card,Bangalore,0,157.23,2025-07-22 12:48:28
Restaurant,TRANS44,C2504,Debit Card,Bangalore,0,150.82,2025-07-11 01:39:39
Restaurant,TRANS73,C0590,Debit Card,Bangalore,0,140.43,2025-03-05 13:37:24
Restaurant,TRANS85,C2700,Debit Card,Bangalore,0,158.69,2025-07-15 09:00:21
Restaurant,TRANS87,C6020,Debit Card,Bangalore,0,152.84,2025-03-28 20:33:48
Restaurant,TRANS23,C0012,Debit Card,Bangalore,0,154.54,2025-05-23 20:52:26
Restaurant,TRANS31,C5003,Debit Card,Bangalore,0,155.12,2025-05-13 20:24:42
Restaurant,TRANS66,C2022,Debit Card,Bangalore,0,154.95,2025-07-17 04:42:35
Restaurant,TRANS94,C1060,Debit Card,Bangalore,0,220.81,2025-03-03 03:15:57
Restaurant,TRANS92,C9007,Debit Card,Bangalore,0,190.18,2025-07-04 01:10:03
Restaurant,TRANS52,C7000,Debit Card,Bangalore,0,193.37,2025-06-30 03:27:43
Restaurant,TRANS68,C4007,Debit Card,Bangalore,0,204.94,2025-06-29 11:26:53
Restaurant,TRANS96,C3040,Debit Card,Bangalore,0,199.53,2025-06-23 10:40:35
Restaurant,TRANS72,C8514,Debit Card,Bangalore,0,179.24,2025-06-15 01:55:51
Restaurant,TRANS47,C8609,Debit Card,Bangalore,0,182.88,2025-05-09 00:25:07
Restaurant,TRANS34,C3903,Debit Card,Bangalore,0,179.53,2025-07-05 09:44:27
Restaurant,TRANS55,C6500,Debit Card,Bangalore,0,198.73,2025-08-10 13:41:48
Restaurant,TRANS78,C3800,Debit Card,Bangalore,0,188.08,2025-05-12 14:26:35
Restaurant,TRANS52,C0482,Debit Card,Bangalore,0,211.31,2025-03-08 04:56:13
Restaurant,TRANS37,C3069,Debit Card,Bangalore,0,187.89,2025-07-05 10:02:24
Restaurant,TRANS17,C1206,Debit Card,Bangalore,0,178.82,2025-06-10 23:39:02
Restaurant,TRANS04,C1835,Debit Card,Bangalore,0,220.41,2025-03-12 00:34:31
Restaurant,TRANS31,C5040,Debit Card,Bangalore,0,172.36,2025-07-01 07:49:45
Restaurant,TRANS52,C0010,Debit Card,Bangalore,0,173.1,2025-03-19 00:49:16
Restaurant,TRANS79,C0009,Debit Card,Bangalore,0,176.92,2025-05-18 19:39:49
Restaurant,TRANS44,C8006,Debit Card,Bangalore,0,186.44,2025-05-05 13:11:29
Restaurant,TRANS99,C1650,Debit Card,Bangalore,0,200.39,2025-06-27 00:21:52
Restaurant,TRANS67,C3669,Debit Card,Bangalore,0,222.34,2025-06-29 18:24:23
Restaurant,TRANS93,C0630,Debit Card,Bangalore,0,205.45,2025-08-21 15:17:49
Restaurant,TRANS49,C6004,Debit Card,Bangalore,0,227.37,2025-06-29 22:05:18
Restaurant,TRANS63,C0902,Debit Card,Bangalore,0,174.55,2025-07-04 01:38:23
Restaurant,TRANS22,C2600,Debit Card,Bangalore,0,228.3,2025-06-28 22:26:50
Restaurant,TRANS29,C6630,Debit Card,Bangalore,0,232.07,2025-07-01 12:08:50
Restaurant,TRANS30,C3473,Debit Card,Bangalore,0,217.54,2025-07-24 01:50:46
Restaurant,TRANS00,C0140,Debit Card,Bangalore,0,219.74,2025-06-06 11:44:29
Restaurant,TRANS20,C3046,Debit Card,Bangalore,0,195.6,2025-05-23 19:51:30
Restaurant,TRANS24,C3039,Debit Card,Bangalore,0,193.1,2025-04-08 10:49:38
Restaurant,TRANS04,C9800,Debit Card,Bangalore,0,190.58,2025-07-08 23:44:15
Restaurant,TRANS32,C9000,Debit Card,Bangalore,0,231.11,2025-03-21 14:51:25
Restaurant,TRANS23,C6012,Debit Card,Bangalore,0,219.29,2025-04-07 01:56:55
Restaurant,TRANS58,C2090,Debit Card,Bangalore,0,187.65,2025-03-15 10:04:18
Restaurant,TRANS54,C9050,Debit Card,Bangalore,0,212.37,2025-07-24 03:22:26
Restaurant,TRANS48,C7060,Debit Card,Bangalore,0,207.5,2025-06-18 07:49:45
Restaurant,TRANS83,C3002,Debit Card,Bangalore,0,229.67,2025-05-07 20:51:51
Restaurant,TRANS42,C8365,Debit Card,Bangalore,0,228.87,2025-07-16 04:43:43
Restaurant,TRANS90,C5205,Debit Card,Bangalore,0,234.42,2025-05-08 21:10:38
Restaurant,TRANS10,C0040,Debit Card,Bangalore,0,166.33,2025-06-04 18:09:38
Restaurant,TRANS62,C9040,Debit Card,Bangalore,0,168.76,2025-08-01 06:42:00
Restaurant,TRANS04,C0007,Debit Card,Bangalore,0,232.41,2025-07-31 05:02:16
Restaurant,TRANS19,C2077,Debit Card,Bangalore,0,223.56,2025-04-03 11:27:24
Restaurant,TRANS37,C0000,Debit Card,Bangalore,0,187.5,2025-07-07 01:01:41
Restaurant,TRANS34,C7070,Debit Card,Bangalore,0,200.36,2025-07-13 18:16:16
Restaurant,TRANS48,C6030,Debit Card,Bangalore,0,175.6,2025-03-08 04:56:39
Restaurant,TRANS54,C3003,Debit Card,Bangalore,0,164.87,2025-05-09 09:32:19
Restaurant,TRANS32,C6800,Debit Card,Bangalore,0,221.18,2025-05-10 08:29:36
Restaurant,TRANS13,C9301,Debit Card,Bangalore,0,218.41,2025-06-02 22:57:16
Restaurant,TRANS32,C4044,Debit Card,Bangalore,0,171.18,2025-06-03 18:37:55
Restaurant,TRANS43,C5380,Debit Card,Bangalore,0,185.66,2025-08-18 02:21:36
Restaurant,TRANS09,C4002,Debit Card,Bangalore,0,206.32,2025-03-03 09:22:18
Restaurant,TRANS81,C3000,Debit Card,Bangalore,0,162.56,2025-05-05 22:46:27
Restaurant,TRANS15,C5040,Debit Card,Bangalore,0,227.08,2025-06-17 20:49:32
Restaurant,TRANS67,C9090,Debit Card,Bangalore,0,202.23,2025-03-02 16:29:53
Restaurant,TRANS42,C6050,Debit Card,Bangalore,0,208.91,2025-08-15 18:59:10
Restaurant,TRANS91,C5601,Debit Card,Bangalore,0,200.64,2025-06-03 02:52:24
Restaurant,TRANS19,C8502,Debit Card,Bangalore,0,195.18,2025-03-06 23:37:27
Restaurant,TRANS29,C3209,Debit Card,Bangalore,0,167.31,2025-03-30 18:17:08
Restaurant,TRANS09,C5909,Debit Card,Bangalore,0,183.69,2025-05-07 18:03:54
Restaurant,TRANS48,C0020,Debit Card,Bangalore,0,179.16,2025-07-05 15:05:25
Restaurant,TRANS17,C2980,Debit Card,Bangalore,0,205.81,2025-05-26 07:18:11
Restaurant,TRANS95,C8380,Debit Card,Bangalore,0,224.66,2025-04-13 12:22:07
Restaurant,TRANS60,C9300,Debit Card,Bangalore,0,210.49,2025-08-13 06:04:07
Restaurant,TRANS33,C0020,Debit Card,Bangalore,0,210.15,2025-05-25 00:33:58
Restaurant,TRANS24,C3006,Debit Card,Bangalore,0,227.19,2025-07-31 13:40:59
Restaurant,TRANS16,C4606,Debit Card,Bangalore,0,200.42,2025-07-23 22:45:42
Restaurant,TRANS19,C8400,Debit Card,Bangalore,0,173.58,2025-06-08 07:14:36
Restaurant,TRANS78,C0060,Debit Card,Bangalore,0,230.27,2025-06-19 22:16:26
Restaurant,TRANS77,C0090,Debit Card,Bangalore,0,181.07,2025-03-01 23:19:09
Restaurant,TRANS70,C2706,Debit Card,Bangalore,0,218.62,2025-03-07 10:50:42
Restaurant,TRANS35,C1900,Debit Card,Bangalore,0,218.1,2025-05-14 15:27:54
Restaurant,TRANS22,C1002,Debit Card,Bangalore,0,200.08,2025-05-18 11:49:55
Restaurant,TRANS68,C5007,Debit Card,Bangalore,0,233.46,2025-08-04 03:32:09
Restaurant,TRANS09,C1500,Debit Card,Bangalore,0,180.47,2025-05-02 13:51:49
Restaurant,TRANS83,C7096,Debit Card,Bangalore,0,196.68,2025-03-05 01:48:07
Restaurant,TRANS63,C4052,Debit Card,Bangalore,0,214.97,2025-07-27 01:58:55
Restaurant,TRANS79,C3023,Debit Card,Bangalore,0,165.86,2025-08-04 06:23:28
Restaurant,TRANS06,C2107,Debit Card,Bangalore,0,223.96,2025-04-24 00:04:49
Restaurant,TRANS79,C9620,Debit Card,Bangalore,0,187.21,2025-06-24 02:46:35
Restaurant,TRANS68,C5008,Debit Card,Bangalore,0,176.28,2025-03-10 09:34:16
Restaurant,TRANS41,C3005,Debit Card,Bangalore,0,204.77,2025-04-12 15:58:22
Restaurant,TRANS62,C4800,Debit Card,Bangalore,0,173.61,2025-06-17 03:38:29
Restaurant,TRANS15,C0601,Debit Card,Bangalore,0,193.47,2025-05-01 07:37:26
Restaurant,TRANS86,C0140,Debit Card,Bangalore,0,209.54,2025-08-09 12:53:33
Restaurant,TRANS61,C3952,Debit Card,Bangalore,0,183.22,2025-04-28 21:20:14
Restaurant,TRANS75,C8800,Debit Card,Bangalore,0,225.4,2025-05-22 07:52:08
Restaurant,TRANS88,C3083,Debit Card,Bangalore,0,194.32,2025-06-27 02:40:36
Restaurant,TRANS93,C6500,Debit Card,Bangalore,0,218.64,2025-05-08 23:53:19
Restaurant,TRANS53,C8145,Debit Card,Bangalore,0,229.65,2025-05-25 11:13:03
Restaurant,TRANS31,C8050,Debit Card,Bangalore,0,220.68,2025-08-19 17:30:34
Restaurant,TRANS66,C3011,Debit Card,Bangalore,0,170.7,2025-05-02 08:54:05
Restaurant,TRANS69,C3303,Debit Card,Bangalore,0,175.97,2025-04-20 06:30:36
Restaurant,TRANS57,C3200,Debit Card,Bangalore,0,180.85,2025-08-05 05:51:42
Restaurant,TRANS75,C7005,Debit Card,Bangalore,0,225.91,2025-05-01 09:39:46
Restaurant,TRANS34,C6500,Debit Card,Bangalore,0,163.02,2025-05-10 09:01:15
Restaurant,TRANS05,C7300,Debit Card,Bangalore,0,201.75,2025-04-25 13:37:42
Restaurant,TRANS67,C8080,Debit Card,Bangalore,0,183.73,2025-06-27 16:07:36
Restaurant,TRANS89,C3902,Debit Card,Bangalore,0,172.23,2025-06-26 10:04:05
Restaurant,TRANS93,C4020,Debit Card,Bangalore,0,228.36,2025-06-29 14:17:11
Restaurant,TRANS10,C7505,Debit Card,Bangalore,0,164.76,2025-06-28 14:48:01
Restaurant,TRANS42,C9800,Debit Card,Bangalore,0,164.34,2025-04-04 10:26:34
Restaurant,TRANS37,C1002,Debit Card,Bangalore,0,224.3,2025-07-16 18:16:49
Restaurant,TRANS86,C9009,Debit Card,Bangalore,0,188.1,2025-03-31 10:26:50
Restaurant,TRANS59,C2080,Debit Card,Bangalore,0,176.23,2025-04-18 07:50:05
Restaurant,TRANS17,C8406,Debit Card,Bangalore,0,217.87,2025-06-07 06:10:01
Restaurant,TRANS48,C8600,Debit Card,Bangalore,0,195.77,2025-05-13 02:35:25
Restaurant,TRANS40,C5640,Debit Card,Bangalore,0,232.92,2025-04-22 23:30:19
Restaurant,TRANS81,C8002,Debit Card,Bangalore,0,192.54,2025-03-05 17:10:45
Restaurant,TRANS03,C1020,Debit Card,Bangalore,0,224.67,2025-07-02 00:33:40
Restaurant,TRANS40,C7940,Debit Card,Bangalore,0,195.35,2025-03-16 01:10:55
Restaurant,TRANS31,C6780,Debit Card,Bangalore,0,234.52,2025-08-06 05:54:13
Restaurant,TRANS97,C1100,Debit Card,Bangalore,0,225.63,2025-06-29 19:33:57
Restaurant,TRANS49,C1977,Debit Card,Bangalore,0,215.06,2025-07-11 20:27:17
Restaurant,TRANS10,C7609,Debit Card,Bangalore,0,229.89,2025-07-30 17:19:30
Restaurant,TRANS89,C4930,Debit Card,Bangalore,0,186.95,2025-08-11 06:57:25
Restaurant,TRANS90,C8500,Debit Card,Bangalore,0,222.49,2025-08-04 08:36:25
Restaurant,TRANS56,C6042,Debit Card,Bangalore,0,184.11,2025-05-23 23:08:19
Restaurant,TRANS74,C9701,Debit Card,Bangalore,0,217.35,2025-03-01 04:32:39
Restaurant,TRANS95,C2006,Debit Card,Bangalore,0,224.81,2025-04-13 18:11:45
Restaurant,TRANS88,C2569,Debit Card,Bangalore,0,213.86,2025-04-29 11:20:48
Restaurant,TRANS29,C3080,Debit Card,Bangalore,0,167.25,2025-05-24 15:39:38
Restaurant,TRANS01,C0006,Debit Card,Bangalore,0,218.47,2025-06-03 02:50:02
Restaurant,TRANS74,C1540,Debit Card,Bangalore,0,215.02,2025-04-16 14:45:19
Restaurant,TRANS41,C0470,Debit Card,Bangalore,0,204.76,2025-05-21 19:19:43
Restaurant,TRANS77,C5030,Debit Card,Bangalore,0,179.27,2025-05-23 19:25:09
Restaurant,TRANS37,C7604,Debit Card,Bangalore,0,228.47,2025-04-20 18:56:18
Restaurant,TRANS99,C6802,Debit Card,Bangalore,0,165.99,2025-07-16 06:55:51
Restaurant,TRANS99,C5010,Debit Card,Bangalore,0,208.96,2025-08-01 23:12:59
Restaurant,TRANS77,C8045,Debit Card,Bangalore,0,170.83,2025-04-19 19:13:03
Restaurant,TRANS77,C4000,Debit Card,Bangalore,0,203.12,2025-07-14 20:53:48
Restaurant,TRANS57,C4000,Debit Card,Bangalore,0,171.03,2025-08-04 05:16:33
Restaurant,TRANS39,C6050,Debit Card,Bangalore,0,232.51,2025-04-14 15:42:17
Restaurant,TRANS00,C8400,Debit Card,Bangalore,0,208.79,2025-04-24 11:04:46
Restaurant,TRANS72,C3008,Debit Card,Bangalore,0,177.28,2025-03-15 05:35:46
Restaurant,TRANS45,C8230,Debit Card,Bangalore,0,211.5,2025-05-03 10:24:34
Restaurant,TRANS50,C9849,Debit Card,Bangalore,0,313.29,2025-03-18 10:57:09
Restaurant,TRANS04,C7280,Debit Card,Bangalore,0,237.87,2025-04-28 03:06:51
Restaurant,TRANS76,C8503,Debit Card,Bangalore,0,248.93,2025-04-06 21:10:22
Restaurant,TRANS97,C2080,Debit Card,Bangalore,0,329.1,2025-07-16 04:47:24
Restaurant,TRANS03,C2600,Debit Card,Bangalore,0,312.8,2025-04-07 16:38:21
Restaurant,TRANS68,C5900,Debit Card,Bangalore,0,273.64,2025-04-21 10:24:31
Restaurant,TRANS21,C3096,Debit Card,Bangalore,0,263.83,2025-04-27 18:41:18
Restaurant,TRANS21,C9089,Debit Card,Bangalore,0,295.93,2025-03-24 14:10:14
Restaurant,TRANS46,C4008,Debit Card,Bangalore,0,310.63,2025-07-19 04:14:29
Restaurant,TRANS47,C5015,Debit Card,Bangalore,0,280.1,2025-05-26 22:31:01
Restaurant,TRANS43,C1803,Debit Card,Bangalore,0,292.85,2025-08-07 19:12:29
Restaurant,TRANS61,C4361,Debit Card,Bangalore,0,309.24,2025-03-30 04:36:50
Restaurant,TRANS48,C3094,Debit Card,Bangalore,0,283.27,2025-07-29 20:38:53
Restaurant,TRANS93,C1060,Debit Card,Bangalore,0,265.32,2025-04-10 19:42:00
Restaurant,TRANS07,C7028,Debit Card,Bangalore,0,281.43,2025-03-28 07:50:24
Restaurant,TRANS01,C7000,Debit Card,Bangalore,0,315.55,2025-06-22 12:06:36
Restaurant,TRANS92,C6460,Debit Card,Bangalore,0,250.66,2025-03-08 04:43:58
Restaurant,TRANS22,C1103,Debit Card,Bangalore,0,251.6,2025-03-04 20:59:27
Restaurant,TRANS10,C7203,Debit Card,Bangalore,0,327.78,2025-03-30 00:33:40
Restaurant,TRANS63,C0089,Debit Card,Bangalore,0,316.07,2025-06-23 11:55:18
Restaurant,TRANS95,C0309,Debit Card,Bangalore,0,289.49,2025-08-19 03:03:01
Restaurant,TRANS80,C4204,Debit Card,Bangalore,0,267.91,2025-03-12 10:37:42
Restaurant,TRANS63,C0309,Debit Card,Bangalore,0,299.47,2025-04-19 08:45:30
Restaurant,TRANS43,C5030,Debit Card,Bangalore,0,341.61,2025-06-27 09:32:10
Restaurant,TRANS19,C1800,Debit Card,Bangalore,0,259.76,2025-07-19 14:23:27
Restaurant,TRANS98,C5010,Debit Card,Bangalore,0,341.18,2025-07-26 19:06:12
Restaurant,TRANS57,C3810,Debit Card,Bangalore,0,271.8,2025-03-31 05:44:10
Restaurant,TRANS39,C6360,Debit Card,Bangalore,0,258.16,2025-07-11 06:52:45
Restaurant,TRANS66,C4500,Debit Card,Bangalore,0,338.45,2025-06-08 21:51:51
Restaurant,TRANS04,C1900,Debit Card,Bangalore,0,319.85,2025-07-11 11:55:28
Restaurant,TRANS69,C8070,Debit Card,Bangalore,0,282.83,2025-07-18 08:40:14
Restaurant,TRANS71,C8560,Debit Card,Bangalore,0,319.61,2025-06-12 00:41:19
Restaurant,TRANS93,C7257,Debit Card,Bangalore,0,332.45,2025-04-04 01:01:26
Restaurant,TRANS43,C8020,Debit Card,Bangalore,0,283.51,2025-07-30 00:55:02
Restaurant,TRANS97,C7007,Debit Card,Bangalore,0,315.35,2025-06-02 10:42:09
Restaurant,TRANS70,C0800,Debit Card,Bangalore,0,330.29,2025-03-26 17:49:37
Restaurant,TRANS57,C8490,Debit Card,Bangalore,0,286.26,2025-05-24 09:26:06
Restaurant,TRANS21,C6708,Debit Card,Bangalore,0,263.25,2025-08-01 05:03:51
Restaurant,TRANS43,C1000,Debit Card,Bangalore,0,300.17,2025-04-24 15:44:47
Restaurant,TRANS59,C3750,Debit Card,Bangalore,0,287.98,2025-06-21 15:19:39
Restaurant,TRANS11,C3307,Debit Card,Bangalore,0,288.06,2025-03-26 08:01:39
Restaurant,TRANS41,C2665,Debit Card,Bangalore,0,276.66,2025-03-23 17:20:13
Restaurant,TRANS57,C2000,Debit Card,Bangalore,0,280.64,2025-06-16 17:11:25
Restaurant,TRANS43,C7006,Debit Card,Bangalore,0,334.61,2025-07-19 06:59:39
Restaurant,TRANS65,C2003,Debit Card,Bangalore,0,285.91,2025-07-09 03:07:39
Restaurant,TRANS96,C6008,Debit Card,Bangalore,0,317.46,2025-07-22 03:13:11
Restaurant,TRANS03,C6009,Debit Card,Bangalore,0,284.37,2025-03-19 02:57:48
Restaurant,TRANS52,C0000,Debit Card,Bangalore,0,240.07,2025-03-11 21:35:03
Restaurant,TRANS98,C5950,Debit Card,Bangalore,0,321.41,2025-08-02 11:11:21
Restaurant,TRANS66,C4590,Debit Card,Bangalore,0,245.28,2025-06-21 09:11:38
Restaurant,TRANS70,C6070,Debit Card,Bangalore,0,261.7,2025-06-17 08:13:51
Restaurant,TRANS08,C3450,Debit Card,Bangalore,0,247.46,2025-05-04 04:27:11
Restaurant,TRANS49,C5000,Debit Card,Bangalore,0,319.44,2025-08-14 02:32:41
Restaurant,TRANS97,C7000,Debit Card,Bangalore,0,281.12,2025-04-13 20:11:49
Restaurant,TRANS33,C5010,Debit Card,Bangalore,0,283.95,2025-07-11 20:01:39
Restaurant,TRANS68,C8800,Debit Card,Bangalore,0,246.34,2025-06-13 05:17:36
Restaurant,TRANS25,C6200,Debit Card,Bangalore,0,331.22,2025-07-04 21:51:46
Restaurant,TRANS21,C8374,Debit Card,Bangalore,0,300.01,2025-06-04 17:07:17
Restaurant,TRANS80,C3605,Debit Card,Bangalore,0,263.19,2025-04-19 12:25:48
Restaurant,TRANS10,C5027,Debit Card,Bangalore,0,295.76,2025-08-12 02:01:45
Restaurant,TRANS97,C3300,Debit Card,Bangalore,0,323.18,2025-05-05 17:19:56
Restaurant,TRANS17,C8000,Debit Card,Bangalore,0,254.54,2025-03-06 17:20:09
Restaurant,TRANS67,C9150,Debit Card,Bangalore,0,316.68,2025-07-21 17:29:59
Restaurant,TRANS17,C4051,Debit Card,Bangalore,0,326.48,2025-03-23 21:23:38
Restaurant,TRANS40,C4000,Debit Card,Bangalore,0,242.26,2025-03-30 09:19:31
Restaurant,TRANS99,C5200,Debit Card,Bangalore,0,292.4,2025-03-03 07:15:55
Restaurant,TRANS24,C8030,Debit Card,Bangalore,0,332.15,2025-04-05 16:00:18
Restaurant,TRANS55,C1003,Debit Card,Bangalore,0,280.89,2025-06-24 12:00:32
Restaurant,TRANS95,C2690,Debit Card,Bangalore,0,239.88,2025-03-16 19:09:20
Restaurant,TRANS31,C1500,Debit Card,Bangalore,0,334.68,2025-08-04 02:19:29
Restaurant,TRANS06,C5012,Debit Card,Bangalore,0,325.23,2025-05-22 22:21:30
